path,before_exists,after_exists,before_size,after_size,before_mtime_ns,after_mtime_ns,unchanged
database/data/bronze/stk_limit/stk_limit-bb1915b6fe76.parquet,True,True,90658,90658,1783446232242081700,1783446232242081700,True
database/data/bronze/stk_limit/stk_limit-bb6459d9dd71.parquet,True,True,102224,102224,1783446546833883500,1783446546833883500,True
database/data/bronze/stk_limit/stk_limit-bbf78f90c908.parquet,True,True,95766,95766,1783446400844117700,1783446400844117700,True
database/data/bronze/stk_limit/stk_limit-bc14af9bb269.parquet,True,True,80160,80160,1783445916248794300,1783445916248794300,True
database/data/bronze/stk_limit/stk_limit-bc839e6d0b8f.parquet,True,True,96065,96065,1783446406272838000,1783446406272838000,True
database/data/bronze/stk_limit/stk_limit-bcccd0cfb843.parquet,True,True,80798,80798,1783445926658898300,1783445926658898300,True
database/data/bronze/stk_limit/stk_limit-bd3c96e076a5.parquet,True,True,71562,71562,1783445697588250800,1783445697588250800,True
database/data/bronze/stk_limit/stk_limit-be23109a3cba.parquet,True,True,67580,67580,1783445638868944500,1783445638868944500,True
database/data/bronze/stk_limit/stk_limit-be372bc93048.parquet,True,True,88775,88775,1783446100389099000,1783446100389099000,True
database/data/bronze/stk_limit/stk_limit-be63a8f32c2c.parquet,True,True,89892,89892,1783446140507471200,1783446140507471200,True
database/data/bronze/stk_limit/stk_limit-bea10b4346bc.parquet,True,True,103689,103689,1783446592489949700,1783446592489949700,True
database/data/bronze/stk_limit/stk_limit-beb74933e362.parquet,True,True,90039,90039,1783446273753588400,1783446273753588400,True
database/data/bronze/stk_limit/stk_limit-beba8a095f3c.parquet,True,True,90838,90838,1783446224925377700,1783446224925377700,True
database/data/bronze/stk_limit/stk_limit-becef403e0dc.parquet,True,True,72492,72492,1783445709133790200,1783445709133790200,True
database/data/bronze/stk_limit/stk_limit-bef25f05cdc3.parquet,True,True,76099,76099,1783445776165441600,1783445776165441600,True
database/data/bronze/stk_limit/stk_limit-bf5f30ac34dc.parquet,True,True,76416,76416,1783445773098208800,1783445773098208800,True
database/data/bronze/stk_limit/stk_limit-bf7cce5d13b3.parquet,True,True,67755,67755,1783445639341979200,1783445639341979200,True
database/data/bronze/stk_limit/stk_limit-bf97dd2617af.parquet,True,True,94855,94855,1783446376992107500,1783446376992107500,True
database/data/bronze/stk_limit/stk_limit-bfe88e636339.parquet,True,True,75244,75244,1783445750251181600,1783445750251181600,True
database/data/bronze/stk_limit/stk_limit-c001c3ac623f.parquet,True,True,65259,65259,1783445601382867800,1783445601382867800,True
database/data/bronze/stk_limit/stk_limit-c05f40daecd4.parquet,True,True,97402,97402,1783446430407210100,1783446430407210100,True
database/data/bronze/stk_limit/stk_limit-c0b78df84417.parquet,True,True,90696,90696,1783446236182684300,1783446236182684300,True
database/data/bronze/stk_limit/stk_limit-c0c0107240bf.parquet,True,True,90971,90971,1783446230258375800,1783446230258375800,True
database/data/bronze/stk_limit/stk_limit-c0e8f9e3e0a4.parquet,True,True,92207,92207,1783446290086672000,1783446290086672000,True
database/data/bronze/stk_limit/stk_limit-c1029d9d324c.parquet,True,True,75316,75316,1783445748129579300,1783445748129579300,True
database/data/bronze/stk_limit/stk_limit-c174de9e3fe0.parquet,True,True,72005,72005,1783445700506066900,1783445700506066900,True
database/data/bronze/stk_limit/stk_limit-c182f54459d2.parquet,True,True,83016,83016,1783445979115651300,1783445979115651300,True
database/data/bronze/stk_limit/stk_limit-c1b1299ee8f7.parquet,True,True,77898,77898,1783445847549347700,1783445847549347700,True
database/data/bronze/stk_limit/stk_limit-c1bf47217a94.parquet,True,True,80848,80848,1783445932947199900,1783445932947199900,True
database/data/bronze/stk_limit/stk_limit-c1d144724ddf.parquet,True,True,67738,67738,1783445640271200600,1783445640271200600,True
database/data/bronze/stk_limit/stk_limit-c1eaa0a29e86.parquet,True,True,77066,77066,1783445817547374000,1783445817547374000,True
database/data/bronze/stk_limit/stk_limit-c2a6839f784f.parquet,True,True,103820,103820,1783446586470108100,1783446586470108100,True
database/data/bronze/stk_limit/stk_limit-c2c3b76bcb5f.parquet,True,True,80357,80357,1783445915057328900,1783445915057328900,True
database/data/bronze/stk_limit/stk_limit-c2ed6b49cb64.parquet,True,True,102756,102756,1783446567426651600,1783446567426651600,True
database/data/bronze/stk_limit/stk_limit-c34e00cca899.parquet,True,True,77957,77957,1783445854329215700,1783445854329215700,True
database/data/bronze/stk_limit/stk_limit-c35d850116bd.parquet,True,True,72289,72289,1783445706485499900,1783445706485499900,True
database/data/bronze/stk_limit/stk_limit-c383caff0be3.parquet,True,True,101905,101905,1783446559622953700,1783446559622953700,True
database/data/bronze/stk_limit/stk_limit-c4032b6d6f58.parquet,True,True,82844,82844,1783445982747193700,1783445982747193700,True
database/data/bronze/stk_limit/stk_limit-c41e76309940.parquet,True,True,67140,67140,1783445629990327800,1783445629990327800,True
database/data/bronze/stk_limit/stk_limit-c4310ab5bfbe.parquet,True,True,94404,94404,1783446351273124500,1783446351273124500,True
database/data/bronze/stk_limit/stk_limit-c464cc3b7cad.parquet,True,True,95512,95512,1783446397883557900,1783446397883557900,True
database/data/bronze/stk_limit/stk_limit-c4e29a672b8a.parquet,True,True,89286,89286,1783446168029175100,1783446168029175100,True
database/data/bronze/stk_limit/stk_limit-c4eef1f81550.parquet,True,True,90779,90779,1783446226625281200,1783446226625281200,True
database/data/bronze/stk_limit/stk_limit-c506c8c10a04.parquet,True,True,92627,92627,1783446293917342100,1783446293917342100,True
database/data/bronze/stk_limit/stk_limit-c51f045dca4a.parquet,True,True,93123,93123,1783446323293786800,1783446323293786800,True
database/data/bronze/stk_limit/stk_limit-c54ab1551ec2.parquet,True,True,87673,87673,1783446068424009000,1783446068424009000,True
database/data/bronze/stk_limit/stk_limit-c5797b978557.parquet,True,True,100057,100057,1783446502323626900,1783446502323626900,True
database/data/bronze/stk_limit/stk_limit-c5abac497efc.parquet,True,True,89987,89987,1783446175601365100,1783446175601365100,True
database/data/bronze/stk_limit/stk_limit-c5b7db09badc.parquet,True,True,92552,92552,1783446294903955500,1783446294903955500,True
database/data/bronze/stk_limit/stk_limit-c623fc771e94.parquet,True,True,72003,72003,1783445703048620100,1783445703048620100,True
database/data/bronze/stk_limit/stk_limit-c6328c027dd8.parquet,True,True,88146,88146,1783446083460516000,1783446083460516000,True
database/data/bronze/stk_limit/stk_limit-c65906b44425.parquet,True,True,98801,98801,1783446457773829700,1783446457773829700,True
database/data/bronze/stk_limit/stk_limit-c67cc692f50f.parquet,True,True,91724,91724,1783446283044910600,1783446283044910600,True
database/data/bronze/stk_limit/stk_limit-c6b6fbc678fb.parquet,True,True,76428,76428,1783445784304073000,1783445784304073000,True
database/data/bronze/stk_limit/stk_limit-c6d0d3a527c7.parquet,True,True,69321,69321,1783445667515352400,1783445667515352400,True
database/data/bronze/stk_limit/stk_limit-c71ff8ae5d38.parquet,True,True,83606,83606,1783445995604913600,1783445995604913600,True
database/data/bronze/stk_limit/stk_limit-c78b95a7b634.parquet,True,True,84195,84195,1783446024080511000,1783446024080511000,True
database/data/bronze/stk_limit/stk_limit-c7bb77ae480f.parquet,True,True,77732,77732,1783445845209164300,1783445845209164300,True
database/data/bronze/stk_limit/stk_limit-c7bb94266802.parquet,True,True,77693,77693,1783445842543544000,1783445842543544000,True
database/data/bronze/stk_limit/stk_limit-c7ee152b6621.parquet,True,True,90976,90976,1783446221646544800,1783446221646544800,True
database/data/bronze/stk_limit/stk_limit-c823d6442673.parquet,True,True,90962,90962,1783446227690974900,1783446227690974900,True
database/data/bronze/stk_limit/stk_limit-c84be11becff.parquet,True,True,77782,77782,1783445843034944600,1783445843034944600,True
database/data/bronze/stk_limit/stk_limit-c854fb6c1969.parquet,True,True,84087,84087,1783446029804661800,1783446029804661800,True
database/data/bronze/stk_limit/stk_limit-c86362aa6e16.parquet,True,True,88258,88258,1783446158583665500,1783446158583665500,True
database/data/bronze/stk_limit/stk_limit-c86755273753.parquet,True,True,97307,97307,1783446429465041900,1783446429465041900,True
database/data/bronze/stk_limit/stk_limit-c89de9152780.parquet,True,True,70305,70305,1783445677186029300,1783445677186029300,True
database/data/bronze/stk_limit/stk_limit-c8b809eb1507.parquet,True,True,79009,79009,1783445886531410900,1783445886531410900,True
database/data/bronze/stk_limit/stk_limit-c92cfcba19d6.parquet,True,True,103552,103552,1783446582985649400,1783446582985649400,True
database/data/bronze/stk_limit/stk_limit-c9498fab2a69.parquet,True,True,97038,97038,1783446427447502900,1783446427447502900,True
database/data/bronze/stk_limit/stk_limit-c95045fad32b.parquet,True,True,89559,89559,1783446132485889100,1783446132485889100,True
database/data/bronze/stk_limit/stk_limit-c9540e9757b5.parquet,True,True,89302,89302,1783446170103998000,1783446170103998000,True
database/data/bronze/stk_limit/stk_limit-c956c91e71f4.parquet,True,True,84393,84393,1783446036180049400,1783446036180049400,True
database/data/bronze/stk_limit/stk_limit-c9ba7c42741a.parquet,True,True,66803,66803,1783445625429504700,1783445625429504700,True
database/data/bronze/stk_limit/stk_limit-c9c57fc96c8e.parquet,True,True,90580,90580,1783446208273598400,1783446208273598400,True
database/data/bronze/stk_limit/stk_limit-c9cca4823957.parquet,True,True,76780,76780,1783445802454550300,1783445802454550300,True
database/data/bronze/stk_limit/stk_limit-c9d31179b47a.parquet,True,True,89183,89183,1783446154032729500,1783446154032729500,True
database/data/bronze/stk_limit/stk_limit-c9e76e8d1d61.parquet,True,True,90825,90825,1783446229781552300,1783446229781552300,True
database/data/bronze/stk_limit/stk_limit-c9e8a284de7a.parquet,True,True,88773,88773,1783446108419371900,1783446108419371900,True
database/data/bronze/stk_limit/stk_limit-c9ebe1f3cb8b.parquet,True,True,94894,94894,1783446358619065700,1783446358619065700,True
database/data/bronze/stk_limit/stk_limit-c9f7f92455ea.parquet,True,True,90757,90757,1783446230714854100,1783446230714854100,True
database/data/bronze/stk_limit/stk_limit-ca349c30d159.parquet,True,True,90018,90018,1783446191356949000,1783446191356949000,True
database/data/bronze/stk_limit/stk_limit-ca5a23fc0b44.parquet,True,True,90205,90205,1783446242714597700,1783446242714597700,True
database/data/bronze/stk_limit/stk_limit-ca76369d7152.parquet,True,True,66383,66383,1783445617259917800,1783445617259917800,True
database/data/bronze/stk_limit/stk_limit-ca9522ffb9c4.parquet,True,True,66795,66795,1783445627317850500,1783445627317850500,True
database/data/bronze/stk_limit/stk_limit-cabc54ef7dad.parquet,True,True,80306,80306,1783445917310539300,1783445917310539300,True
database/data/bronze/stk_limit/stk_limit-cb373785ebe9.parquet,True,True,84242,84242,1783446033515922700,1783446033515922700,True
database/data/bronze/stk_limit/stk_limit-cb429e478ea4.parquet,True,True,99628,99628,1783446494032126300,1783446494032126300,True
database/data/bronze/stk_limit/stk_limit-cb77e6725a6b.parquet,True,True,79088,79088,1783445879035042200,1783445879035042200,True
database/data/bronze/stk_limit/stk_limit-cb801e8c71f7.parquet,True,True,93294,93294,1783446329922043400,1783446329922043400,True
database/data/bronze/stk_limit/stk_limit-cb9e3c65aa66.parquet,True,True,95596,95596,1783446398392731400,1783446398392731400,True
database/data/bronze/stk_limit/stk_limit-cbd82cda5850.parquet,True,True,103999,103999,1783446607650342600,1783446607650342600,True
database/data/bronze/stk_limit/stk_limit-cbe9f0778962.parquet,True,True,101201,101201,1783446518663888600,1783446518663888600,True
database/data/bronze/stk_limit/stk_limit-cc24f04a238d.parquet,True,True,83890,83890,1783446003632747700,1783446003632747700,True
database/data/bronze/stk_limit/stk_limit-cc375429b8b4.parquet,True,True,66694,66694,1783445624337314500,1783445624337314500,True
database/data/bronze/stk_limit/stk_limit-ccf7804b8dc6.parquet,True,True,79381,79381,1783445886032778100,1783445886032778100,True
database/data/bronze/stk_limit/stk_limit-cd20ad16e46c.parquet,True,True,104334,104334,1783446603300839500,1783446603300839500,True
database/data/bronze/stk_limit/stk_limit-cd78eb046c48.parquet,True,True,71940,71940,1783445702536501100,1783445702536501100,True
database/data/bronze/stk_limit/stk_limit-cdcbfab0c39a.parquet,True,True,101910,101910,1783446559126051600,1783446559126051600,True
database/data/bronze/stk_limit/stk_limit-cde42975a473.parquet,True,True,90651,90651,1783446227090652100,1783446227090652100,True
database/data/bronze/stk_limit/stk_limit-cdf06cc7fc84.parquet,True,True,101904,101904,1783446555849912200,1783446555849912200,True
database/data/bronze/stk_limit/stk_limit-ce07986ba1a0.parquet,True,True,89537,89537,1783446136862912600,1783446136862912600,True
database/data/bronze/stk_limit/stk_limit-ce37848eea29.parquet,True,True,97009,97009,1783446428281642400,1783446428281642400,True
database/data/bronze/stk_limit/stk_limit-ce49987318d4.parquet,True,True,95865,95865,1783446393482623700,1783446393482623700,True
database/data/bronze/stk_limit/stk_limit-ce7ceab77665.parquet,True,True,82957,82957,1783445986338839600,1783445986338839600,True
database/data/bronze/stk_limit/stk_limit-ce9ea2bd07de.parquet,True,True,103707,103707,1783446596507737000,1783446596507737000,True
database/data/bronze/stk_limit/stk_limit-cea02414eed1.parquet,True,True,87400,87400,1783446042791174500,1783446042791174500,True
database/data/bronze/stk_limit/stk_limit-ceabb339220f.parquet,True,True,101118,101118,1783446520197186700,1783446520197186700,True
database/data/bronze/stk_limit/stk_limit-ceb1f246f5b8.parquet,True,True,70799,70799,1783445686654894200,1783445686654894200,True
database/data/bronze/stk_limit/stk_limit-cec23003cdd5.parquet,True,True,93192,93192,1783446313894763000,1783446313894763000,True
database/data/bronze/stk_limit/stk_limit-cf9a13d3da57.parquet,True,True,81678,81678,1783445954170981500,1783445954170981500,True
database/data/bronze/stk_limit/stk_limit-cfe05dee2a54.parquet,True,True,96541,96541,1783446420998503100,1783446420998503100,True
database/data/bronze/stk_limit/stk_limit-cfe2441cc9c5.parquet,True,True,95023,95023,1783446380781653000,1783446380781653000,True
database/data/bronze/stk_limit/stk_limit-d01b2455674d.parquet,True,True,92753,92753,1783446297409025000,1783446297409025000,True
database/data/bronze/stk_limit/stk_limit-d023f6b1d57d.parquet,True,True,83069,83069,1783445987519638100,1783445987519638100,True
database/data/bronze/stk_limit/stk_limit-d10f969d0d4e.parquet,True,True,81106,81106,1783445943195397200,1783445943195397200,True
database/data/bronze/stk_limit/stk_limit-d12c00e6d2bb.parquet,True,True,90542,90542,1783446274726861000,1783446274726861000,True
database/data/bronze/stk_limit/stk_limit-d16791983be5.parquet,True,True,76090,76090,1783445761231443200,1783445761231443200,True
database/data/bronze/stk_limit/stk_limit-d18ca8f65bca.parquet,True,True,100028,100028,1783446508587240800,1783446508587240800,True
database/data/bronze/stk_limit/stk_limit-d194f1c7da6c.parquet,True,True,91233,91233,1783446224451633900,1783446224451633900,True
